Date,Year,Month,Day,Weekday,Week_Number,Label,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2015-07-24,2015,7,24,Friday,29,undefined,2015-29,97.3,97.49,95.52,95.83,6798800,93.29,0.007040496,92.74214286,91.4822
2015-07-27,2015,7,27,Monday,30,undefined,2015-30,95.47,95.83,94.3,94.39,4538900,91.88,-0.015026458,92.77642857,91.496
2015-07-28,2015,7,28,Tuesday,30,undefined,2015-30,95.07,95.47,94.71,95.16,6528700,92.63,0.008157766,92.96214286,91.5368
2015-07-29,2015,7,29,Wednesday,30,undefined,2015-30,94.4,97.95,93,96.73,11420600,94.16,0.016498214,93.21857143,91.6108
2015-07-30,2015,7,30,Thursday,30,undefined,2015-30,96.64,98.82,96.11,98.41,4407300,95.8,0.017368188,93.48214286,91.7038
2015-07-31,2015,7,31,Friday,30,undefined,2015-30,98.65,98.78,97.27,97.4,3956700,94.81,-0.010263223,93.61428571,91.7878
2015-08-03,2015,8,3,Monday,31,undefined,2015-31,97.74,97.88,96.31,97.44,2989800,94.85,0.000410624,93.765,91.8792
2015-08-04,2015,8,4,Tuesday,31,undefined,2015-31,97.45,98.3,97.14,97.3,2976200,94.72,-0.001436796,93.90785714,91.972
2015-08-05,2015,8,5,Wednesday,31,undefined,2015-31,98.08,98.73,97.79,98.27,3306100,95.66,0.009969181,94.07785714,92.0992
2015-08-06,2015,8,6,Thursday,31,undefined,2015-31,98.56,98.61,96.92,97.16,4109900,94.58,-0.011295358,94.15285714,92.1912
2015-08-07,2015,8,7,Friday,31,undefined,2015-31,97.09,97.79,96.56,97.77,3114900,95.17,0.006278153,94.18785714,92.2906
2015-08-10,2015,8,10,Monday,32,undefined,2015-32,98.37,99.18,97.8,98.08,3445500,95.48,0.003170836,94.28357143,92.407
2015-08-11,2015,8,11,Tuesday,32,undefined,2015-32,97.2,97.77,96.7,97.2,4178100,94.62,-0.00897238,94.30571429,92.5004
2015-08-12,2015,8,12,Wednesday,32,undefined,2015-32,96.56,97.34,95.27,97.04,3924200,94.46,-0.001645957,94.43642857,92.5788
2015-08-13,2015,8,13,Thursday,32,undefined,2015-32,97.29,97.9,96.58,97.23,2440200,94.65,0.001957842,94.53357143,92.6546
2015-08-14,2015,8,14,Friday,32,undefined,2015-32,97.23,98.07,96.86,97.89,1849200,95.29,0.006788235,94.77714286,92.7612
2015-08-17,2015,8,17,Monday,33,undefined,2015-33,97.56,97.95,96.8,97.86,2423900,95.26,-0.000306647,94.965,92.8662
2015-08-18,2015,8,18,Tuesday,33,undefined,2015-33,97.68,98.11,97.5,97.6,2215000,95.01,-0.002656872,95.02571429,92.9802
2015-08-19,2015,8,19,Wednesday,33,undefined,2015-33,97.15,97.48,96.17,96.6,3737000,94.03,-0.010245936,94.89928571,93.071
2015-08-20,2015,8,20,Thursday,33,undefined,2015-33,95.97,96.12,94.52,94.56,4884000,92.05,-0.021117947,94.70214286,93.0818
2015-08-21,2015,8,21,Friday,33,undefined,2015-33,93.53,93.93,90.64,90.68,7992200,88.27,-0.041032121,94.23214286,93.0106
2015-08-24,2015,8,24,Monday,34,undefined,2015-34,85.5,90.55,74.61,87.83,11374700,85.5,-0.031429113,93.57357143,92.898
2015-08-25,2015,8,25,Tuesday,34,undefined,2015-34,90.83,90.89,86.66,86.82,6600600,84.51,-0.011499442,92.77714286,92.7748
2015-08-26,2015,8,26,Wednesday,34,undefined,2015-34,88.91,91.87,87.95,91.71,6591600,89.27,0.056323343,92.39785714,92.7304
2015-08-27,2015,8,27,Thursday,34,undefined,2015-34,93.15,94.21,92.05,94.05,5435400,91.55,0.025515268,92.13928571,92.7256
2015-08-28,2015,8,28,Friday,34,undefined,2015-34,93.69,94.17,93.06,94.08,3136600,91.58,0.000318667,91.86071429,92.6904
2015-08-31,2015,8,31,Monday,35,undefined,2015-35,93.42,93.64,92,92.37,4963100,89.92,-0.018175723,91.525,92.646
2015-09-01,2015,9,1,Tuesday,35,undefined,2015-35,90.06,91.04,88.54,89.05,6341900,86.69,-0.035942481,90.97,92.5252
2015-09-02,2015,9,2,Wednesday,35,undefined,2015-35,90.16,90.57,88.99,90.43,5175400,88.03,0.015496789,90.49714286,92.4258
2015-09-03,2015,9,3,Thursday,35,undefined,2015-35,90.99,92.35,90.94,91.65,3617900,89.22,0.013491209,90.06357143,92.3538
2015-09-04,2015,9,4,Friday,35,undefined,2015-35,90.75,90.93,89.89,90.53,3595400,88.13,-0.012220354,89.55428571,92.2804
2015-09-08,2015,9,8,Tuesday,36,undefined,2015-36,92.21,93.13,91.58,92.9,4176300,90.43,0.026178987,89.22714286,92.2522
2015-09-09,2015,9,9,Wednesday,36,undefined,2015-36,91.2,93.55,89.77,89.97,8118200,87.58,-0.031539095,88.76642857,92.2056
2015-09-10,2015,9,10,Thursday,36,undefined,2015-36,89.8,90.69,89.55,89.68,7370000,87.3,-0.003223509,88.42714286,92.1348
2015-09-11,2015,9,11,Friday,36,undefined,2015-36,89.51,91.42,89.46,91.35,4572400,88.92,0.018622035,88.47357143,92.0766
2015-09-14,2015,9,14,Monday,37,undefined,2015-37,91.28,91.45,90.55,90.94,3740400,88.53,-0.004488356,88.69,92.0156
2015-09-15,2015,9,15,Tuesday,37,undefined,2015-37,91.28,92.6,90.18,92.11,4670200,89.66,0.012865612,89.05785714,91.9718
2015-09-16,2015,9,16,Wednesday,37,undefined,2015-37,92.32,92.77,91.87,92.73,4128600,90.27,0.006731101,89.12928571,91.9492
2015-09-17,2015,9,17,Thursday,37,undefined,2015-37,92.65,94.84,92.63,93.21,4627000,90.73,0.005176152,89.07071429,91.9632
2015-09-18,2015,9,18,Friday,37,undefined,2015-37,92.05,93.32,91.84,92.15,8342900,89.7,-0.011371997,88.93642857,91.9458
2015-09-21,2015,9,21,Monday,38,undefined,2015-38,92.87,94.07,92.59,93.05,3998800,90.58,0.009766648,88.98357143,91.9152
2015-09-22,2015,9,22,Tuesday,38,undefined,2015-38,91.73,92.31,91.41,92.07,3457100,89.63,-0.010532161,89.19357143,91.8486
2015-09-23,2015,9,23,Wednesday,38,undefined,2015-38,91.91,92.74,91.81,92.14,2557000,89.69,0.000760341,89.31214286,91.7876
2015-09-24,2015,9,24,Thursday,38,undefined,2015-38,91.41,91.57,90.11,91.12,3513900,88.7,-0.011069822,89.275,91.7072
2015-09-25,2015,9,25,Friday,38,undefined,2015-38,92.09,92.1,90.7,91.3,3880800,88.88,0.001975289,89.32857143,91.6192
2015-09-28,2015,9,28,Monday,39,undefined,2015-39,90.97,91.1,88.15,88.35,4966800,86,-0.032311047,89.01214286,91.4686
2015-09-29,2015,9,29,Tuesday,39,undefined,2015-39,88.67,89.55,88.02,88.76,4501200,86.4,0.004640674,88.92785714,91.303
2015-09-30,2015,9,30,Wednesday,39,undefined,2015-39,90.2,90.29,88.95,90.12,4550800,87.73,0.015322079,88.95857143,91.1748
2015-10-01,2015,10,1,Thursday,39,undefined,2015-39,90.57,90.88,89.4,90.73,4496000,88.32,0.006768765,88.91571429,91.055
2015-10-02,2015,10,2,Friday,39,undefined,2015-39,89.27,92.12,88.92,92.07,3543600,89.63,0.014768947,88.99428571,90.995
2015-10-05,2015,10,5,Monday,40,undefined,2015-40,92.79,94.37,92.55,94.33,3837600,91.83,0.024546802,89.14928571,90.9658
2015-10-06,2015,10,6,Tuesday,40,undefined,2015-40,94,94.85,93.77,93.92,3641700,91.43,-0.004346647,89.23214286,90.9568
2015-10-07,2015,10,7,Wednesday,40,undefined,2015-40,94.51,95.27,94.2,95.18,3754300,92.81,0.015145284,89.38071429,90.9604
2015-10-08,2015,10,8,Thursday,40,undefined,2015-40,94.7,96,94.65,95.87,2970500,93.48,0.007249304,89.65071429,90.9468
2015-10-09,2015,10,9,Friday,40,undefined,2015-40,95.63,96.19,95.11,95.82,4733200,93.43,-0.000521502,89.85428571,90.8994
2015-10-12,2015,10,12,Monday,41,undefined,2015-41,95.83,96.82,95.82,96.64,2577900,94.23,0.008557578,90.18285714,90.8878
2015-10-13,2015,10,13,Tuesday,41,undefined,2015-41,96.32,96.67,95.88,95.93,2415100,93.54,-0.007346724,90.45785714,90.8616
2015-10-14,2015,10,14,Wednesday,41,undefined,2015-41,95.71,96.19,94.79,95.03,2832500,92.66,-0.009381809,90.74071429,90.8204
2015-10-15,2015,10,15,Thursday,41,undefined,2015-41,95.96,97.16,95.52,97.16,2896900,94.74,0.022413904,91.15928571,90.802
2015-10-16,2015,10,16,Friday,41,undefined,2015-41,97.37,97.69,96.66,97.64,3388300,95.21,0.004940428,91.81714286,90.8146
2015-10-19,2015,10,19,Monday,42,undefined,2015-42,97.21,97.99,97.01,97.74,4024100,95.31,0.001024016,92.45357143,90.8174
2015-10-20,2015,10,20,Tuesday,42,undefined,2015-42,97.48,97.83,97.07,97.67,2451600,95.24,-0.000716054,92.99,90.8126
2015-10-21,2015,10,21,Wednesday,42,undefined,2015-42,98.11,98.36,96.48,96.6,2899600,94.2,-0.010955339,93.41,90.8042
2015-10-22,2015,10,22,Thursday,42,undefined,2015-42,97.44,98.74,97.16,98.02,4033400,95.58,0.014699855,93.835,90.8266
2015-10-23,2015,10,23,Friday,42,undefined,2015-42,99.25,99.86,98.18,99.79,5240400,97.31,0.018057419,94.22642857,90.8798
2015-10-26,2015,10,26,Monday,43,undefined,2015-43,98.5,99.93,98.5,99.63,3652000,97.15,-0.001603407,94.635,90.917
2015-10-27,2015,10,27,Tuesday,43,undefined,2015-43,99.35,99.47,97.84,98.43,3789300,95.98,-0.01204463,94.86142857,90.9314
2015-10-28,2015,10,28,Wednesday,43,undefined,2015-43,98.73,100.13,98.36,100.09,4583800,97.6,0.016864902,95.15571429,90.9832
2015-10-29,2015,10,29,Thursday,43,undefined,2015-43,99.88,101.65,99,100.59,4940600,98.09,0.004995375,95.48857143,91.0644
2015-10-30,2015,10,30,Friday,43,undefined,2015-43,100.77,101,98.72,98.99,5539000,96.53,-0.015906008,95.65285714,91.154
2015-11-02,2015,11,2,Monday,44,undefined,2015-44,98.9,99.67,98.69,99.38,5480700,96.91,0.003939742,95.89357143,91.3268
2015-11-03,2015,11,3,Tuesday,44,undefined,2015-44,99.45,100.55,99.01,100.12,4497500,97.63,0.007446254,96.24857143,91.5694
2015-11-04,2015,11,4,Wednesday,44,undefined,2015-44,100.1,100.69,99.51,100.52,3292200,98.02,0.003995149,96.48285714,91.8396
2015-11-05,2015,11,5,Thursday,44,undefined,2015-44,100,101.2,99.81,100.69,3032300,98.18,0.001691238,96.695,92.0178
2015-11-06,2015,11,6,Friday,44,undefined,2015-44,100.8,101.51,100.27,101.5,4333200,98.97,0.008044684,96.95642857,92.1662
2015-11-09,2015,11,9,Monday,45,undefined,2015-45,101.04,101.17,99.8,100.47,3722700,97.97,-0.010147813,97.15142857,92.294
2015-11-10,2015,11,10,Tuesday,45,undefined,2015-45,99.97,100.77,99.82,100.65,2991700,98.14,0.001791371,97.43285714,92.4584
2015-11-11,2015,11,11,Wednesday,45,undefined,2015-45,101.29,101.76,100.76,100.88,4663300,98.37,0.002285213,97.63214286,92.692
2015-11-12,2015,11,12,Thursday,45,undefined,2015-45,100.81,100.81,98.26,98.28,5274800,95.83,-0.025773101,97.52642857,92.848
2015-11-13,2015,11,13,Friday,45,undefined,2015-45,98.09,98.5,96.69,96.86,4363900,94.45,-0.014448574,97.33357143,92.9526
2015-11-16,2015,11,16,Monday,46,undefined,2015-46,96.57,98.36,96.5,98.3,3979900,95.85,0.014866784,97.32428571,93.107
2015-11-17,2015,11,17,Tuesday,46,undefined,2015-46,98.56,99.02,97.81,98.07,3767500,95.63,-0.002339765,97.18357143,93.211
2015-11-18,2015,11,18,Wednesday,46,undefined,2015-46,98.43,99.22,98.13,99.16,4502400,96.69,0.011114258,97.08357143,93.3932
2015-11-19,2015,11,19,Thursday,46,undefined,2015-46,99.01,99.26,98.35,98.93,3620800,96.47,-0.002319394,97.07928571,93.5766
2015-11-20,2015,11,20,Friday,46,undefined,2015-46,99.42,100.15,99.27,99.5,3319700,97.02,0.005761863,97.08714286,93.7386
2015-11-23,2015,11,23,Monday,47,undefined,2015-47,99.96,99.96,99.06,99.37,2115900,96.9,-0.001306516,97.035,93.906
2015-11-24,2015,11,24,Tuesday,47,undefined,2015-47,98.73,98.92,97.56,98.5,2588400,96.05,-0.008755385,96.89428571,94.0338
2015-11-25,2015,11,25,Wednesday,47,undefined,2015-47,98.54,98.84,98.06,98.16,2196200,95.72,-0.003451605,96.71857143,94.1428
2015-11-27,2015,11,27,Friday,47,undefined,2015-47,98.28,98.95,98.27,98.67,1502600,96.21,0.005195778,96.52142857,94.2524
2015-11-30,2015,11,30,Monday,48,undefined,2015-48,98.8,98.89,97.92,97.92,3847500,95.48,-0.007601411,96.34357143,94.368
2015-12-01,2015,12,1,Tuesday,48,undefined,2015-48,98.21,98.67,97.17,97.93,4891600,95.49,0.000102117,96.15428571,94.4662
2015-12-02,2015,12,2,Wednesday,48,undefined,2015-48,97.74,98,96.91,97.1,3584400,94.68,-0.008475384,95.89071429,94.5672
2015-12-03,2015,12,3,Thursday,48,undefined,2015-48,97.33,97.95,95.7,95.96,3479200,93.57,-0.011740424,95.72928571,94.6448
2015-12-04,2015,12,4,Friday,48,undefined,2015-48,96.43,98.7,96.24,98.7,3868100,96.24,0.028553684,95.85714286,94.7956
2015-12-07,2015,12,7,Monday,49,undefined,2015-49,98.3,98.69,97.43,97.82,2855600,95.39,-0.008916049,95.82428571,94.9258
2015-12-08,2015,12,8,Tuesday,49,undefined,2015-49,97.18,98.57,96.76,98.18,3664000,95.74,0.003680201,95.83214286,95.1206
2015-12-09,2015,12,9,Wednesday,49,undefined,2015-49,98.61,99.93,97.49,97.82,5111300,95.39,-0.003666707,95.73928571,95.3004
2015-12-10,2015,12,10,Thursday,49,undefined,2015-49,98.12,98.66,97.45,97.61,2907900,95.18,-0.002146804,95.64714286,95.4494
2015-12-11,2015,12,11,Friday,49,undefined,2015-49,97.61,97.61,94.5,94.83,4558700,92.47,-0.028480537,95.32214286,95.5324
2015-12-14,2015,12,14,Monday,50,undefined,2015-50,95.08,96.31,94.7,96.3,3930200,93.9,0.015501364,95.10785714,95.6178
2015-12-15,2015,12,15,Tuesday,50,undefined,2015-50,97.4,98.86,97.28,98.43,4579900,95.98,0.022118148,95.10285714,95.7008
2015-12-16,2015,12,16,Wednesday,50,undefined,2015-50,99.65,100.29,98.89,100.04,4493600,97.55,0.016356963,95.23357143,95.8232
2015-12-17,2015,12,17,Thursday,50,undefined,2015-50,100.54,100.8,99.26,99.33,4581200,96.86,-0.007097191,95.28,95.9042
2015-12-18,2015,12,18,Friday,50,undefined,2015-50,98.64,98.93,96.21,96.29,6039600,93.89,-0.030605266,95.16642857,95.9124
2015-12-21,2015,12,21,Monday,51,undefined,2015-51,96.91,97.74,96.23,97.04,2748400,94.62,0.007789299,95.10428571,95.9362
2015-12-22,2015,12,22,Tuesday,51,undefined,2015-51,97.51,97.79,96.78,97.54,3341900,95.11,0.005152461,95.135,95.9538
2015-12-23,2015,12,23,Wednesday,51,undefined,2015-51,97.94,98.88,97.71,98.73,2054200,96.27,0.012200116,95.32785714,96.0084
2015-12-24,2015,12,24,Thursday,51,undefined,2015-51,98.78,99.11,98.31,98.59,932700,96.14,-0.001418222,95.32071429,96.078
2015-12-28,2015,12,28,Monday,52,undefined,2015-52,98.15,98.62,97.86,98.53,1673400,96.08,-0.000608378,95.37,96.1048
2015-12-29,2015,12,29,Tuesday,52,undefined,2015-52,99.23,99.99,99.23,99.72,2362300,97.24,0.012077533,95.47714286,96.1454
2015-12-30,2015,12,30,Wednesday,52,undefined,2015-52,99.67,99.97,98.73,98.87,1856700,96.41,-0.008523873,95.55,96.1674
2015-12-31,2015,12,31,Thursday,52,undefined,2015-52,98.25,98.86,97.36,97.36,3219200,94.94,-0.015272654,95.53285714,96.1614
2016-01-04,2016,1,4,Monday,1,undefined,2016-01,95.37,95.59,93.72,94.81,6378700,92.45,-0.026191396,95.53142857,96.1264
2016-01-05,2016,1,5,Tuesday,1,undefined,2016-01,95.38,95.83,94.41,94.99,4352500,92.63,0.001898478,95.44071429,96.0674
2016-01-06,2016,1,6,Wednesday,1,undefined,2016-01,93.49,94.39,92.98,93.35,4370000,91.21,-0.015295283,95.1,95.9454
2016-01-07,2016,1,7,Thursday,1,undefined,2016-01,91.56,92.37,90.68,91.64,6600000,89.54,-0.018318077,94.52785714,95.7932
2016-01-08,2016,1,8,Friday,1,undefined,2016-01,91.97,92.24,89.72,89.89,5912100,87.83,-0.019096669,93.88285714,95.6302
2016-01-11,2016,1,11,Monday,2,undefined,2016-02,90.25,91.1,89.29,90.58,5845600,88.5,0.007676121,93.49785714,95.4482
2016-01-12,2016,1,12,Tuesday,2,undefined,2016-02,91.61,91.87,90.12,91.44,4441800,89.34,0.009494344,93.12071429,95.2732
2016-01-13,2016,1,13,Wednesday,2,undefined,2016-02,92.07,92.15,88.75,89.19,4895000,87.14,-0.024606189,92.55142857,95.0854
2016-01-14,2016,1,14,Thursday,2,undefined,2016-02,89.4,91.69,89.16,90.71,6235800,88.63,0.017042311,92.00571429,94.9198
2016-01-15,2016,1,15,Friday,2,undefined,2016-02,88.09,89.28,87.82,88.71,6459800,86.68,-0.022048461,91.33,94.7008
2016-01-19,2016,1,19,Tuesday,3,undefined,2016-03,89.56,89.74,85.49,86.22,10175200,84.24,-0.028069077,90.48428571,94.4252
2016-01-20,2016,1,20,Wednesday,3,undefined,2016-03,84.71,85.96,83.52,85.13,11672100,83.18,-0.012641957,89.48,94.1252
2016-01-21,2016,1,21,Thursday,3,undefined,2016-03,85.23,87.53,84.56,86.12,5989700,84.14,0.01162929,88.60357143,93.8286
2016-01-22,2016,1,22,Friday,3,undefined,2016-03,87.73,88.83,87.4,88,4912500,85.98,0.021830179,87.96357143,93.5888
2016-01-25,2016,1,25,Monday,4,undefined,2016-04,88.03,88.19,86.65,86.77,5110500,84.78,-0.013977401,87.41571429,93.3216
2016-01-26,2016,1,26,Tuesday,4,undefined,2016-04,87,87.5,86.4,87,4872500,85,0.00265068,86.87071429,93.0542
2016-01-27,2016,1,27,Wednesday,4,undefined,2016-04,86.89,87.05,84.34,84.81,6750900,82.86,-0.02517238,86.27428571,92.7948
2016-01-28,2016,1,28,Thursday,4,undefined,2016-04,85.34,85.65,83.35,83.43,9169600,81.52,-0.016271817,85.70142857,92.5362
2016-01-29,2016,1,29,Friday,4,undefined,2016-04,81.45,89.25,81,89.03,16410500,86.99,0.067122086,85.64142857,92.359
2016-02-01,2016,2,1,Monday,5,undefined,2016-05,88.52,89.2,87.23,88.63,5956400,86.6,-0.004492676,85.50571429,92.1784
2016-02-02,2016,2,2,Tuesday,5,undefined,2016-05,87.68,87.74,85.37,85.93,7096900,83.96,-0.030463657,85.12142857,91.9238
2016-02-03,2016,2,3,Wednesday,5,undefined,2016-05,86.56,86.76,84.46,86.47,5253600,84.49,0.006284243,84.93214286,91.6842
2016-02-04,2016,2,4,Thursday,5,undefined,2016-05,86.24,86.87,85.74,86.33,4490600,84.35,-0.001619134,84.62642857,91.4308
2016-02-05,2016,2,5,Friday,5,undefined,2016-05,86.04,86.32,82.18,82.76,8474000,80.86,-0.041353059,84.21071429,91.11
2016-02-08,2016,2,8,Monday,6,undefined,2016-06,81.44,81.74,79.87,80.65,9213800,78.8,-0.025495301,83.82214286,90.765
2016-02-09,2016,2,9,Tuesday,6,undefined,2016-06,78.87,83.23,78.52,81.97,7802700,80.09,0.016366879,83.60142857,90.4524
2016-02-10,2016,2,10,Wednesday,6,undefined,2016-06,83.06,84.84,82.93,83.31,4858900,81.4,0.01634728,83.40571429,90.1562
